TM_appln_id|NICE_class
10680232|27
10680232|28
10680232|29
10680232|30
10680232|31
10680232|32
10680232|5
10680232|9
10680237|23
10680239|16
10680239|18
10680239|21
10680239|25
10680239|27
10680239|28
10680239|29
10680239|30
10680239|31
10680239|32
10680239|5
10680239|9
10680242|41
10680242|43
10680248|1
10680248|10
10680248|11
10680248|12
10680248|13
10680248|14
10680248|15
10680248|17
10680248|18
10680248|19
10680248|2
10680248|20
10680248|21
10680248|22
10680248|23
10680248|24
10680248|25
10680248|26
10680248|27
10680248|28
10680248|29
10680248|3
10680248|30
10680248|31
10680248|32
10680248|33
10680248|34
10680248|35
10680248|36
10680248|37
10680248|39
10680248|4
10680248|40
10680248|43
10680248|44
10680248|5
10680248|6
10680248|7
10680248|8
10680251|33
10680251|41
10680251|43
10680253|23
10680255|3
10680255|35
10680255|5
10680258|29
10680258|30
10680258|31
10680260|29
10680260|30
10680260|35
10680264|3
10680264|35
10680264|5
10680269|31
10680269|32
10680269|33
10680274|32
10680274|33
10680274|35
10680285|35
10680286|3
10680315|21
10680317|35
10680317|36
10680317|44
10680321|3
10680344|28
10680344|41
10680344|9
10680345|28
10680345|41
10680345|9
10680346|7
10680358|9
10680368|9
10680369|9
10680383|10
10680386|3
10680386|5
10680398|5
10680399|1
10680420|17
10680421|28
10680425|11
10680425|7
10680429|17
10680435|1
10680435|3
10680435|5
10680449|9
10680452|9
10680459|16
10680459|18
10680459|24
10680459|25
10680459|28
10680459|41
10680475|6
10680487|38
10680487|42
10680487|45
10680488|38
10680488|42
10680488|45
10680489|28
10680489|41
10680489|9
10680526|7
10680528|3
10680533|9
10680536|42
10680546|37
10680546|42
10680546|9
10680558|11
10680558|12
10680558|37
10680558|38
10680558|42
10680558|6
10680558|7
10680558|9
10680573|5
10680577|16
10680577|28
10680577|36
10680577|9
10680578|35
10680578|36
10680578|42
10680584|35
10680584|41
10680588|1
10680588|30
10680588|31
10680601|3
10680619|28
10680619|41
10680619|9
10680620|16
10680620|25
10680620|28
10680620|41
10680620|9
10680658|18
10680658|25
10680658|28
10680662|42
10680662|9
10680667|5
10680669|42
10680669|9
10680693|9
10680725|3
10680742|9
10680753|9
10680757|31
10680779|9
10680792|21
10680792|24
10680792|3
10680803|1
10680803|11
10680803|17
10680803|24
10680803|35
10680803|37
10680803|40
10680803|41
10680803|42
10680803|6
10680803|7
10680803|9
10680806|16
10680806|31
10680806|35
10680807|36
10680807|38
10680807|41
10680807|9
10680809|42
10680818|10
10680818|5
10680847|35
10680847|37
10680847|4
10680859|1
10680859|5
10680862|3
10680864|1
10680864|5
10680870|10
10680870|16
10680870|35
10680870|41
10680870|44
10680870|5
10680888|5
10680903|42
10680903|44
10680913|12
10680913|7
10680913|9
10680923|1
10680924|1
10680932|35
10680932|38
10680932|9
10680956|25
10680962|12
10680962|35
10680962|36
10680962|37
10681002|1
10681002|11
10681002|17
10681002|24
10681002|35
10681002|37
10681002|40
10681002|41
10681002|42
10681002|6
10681002|7
10681002|9
10681004|16
10681004|18
10681004|43
10681005|7
10681008|7
10681019|28
10681019|41
10681019|9
10681053|11
10681053|7
10681053|9
10681054|14
10681054|18
10681054|25
10681073|9
10681074|30
10681088|14
10681088|9
10681093|14
10681093|9
10681097|14
10681097|9
10681098|9
10681101|9
10681104|9
10681116|9
10681124|9
10681151|10
10681161|38
10681161|42
10681161|9
10681170|10
10681174|12
10681174|41
10681174|42
10681174|7
10681174|9
10681175|35
10681175|37
10681175|4
10681177|3
10681179|3
10681195|9
10681219|11
10681219|9
10681225|38
10681225|41
10681225|42
10681225|45
10681225|9
10681301|38
10681301|41
10681301|9
10681324|3
10681327|3
10681354|29
10681354|30
10681354|32
10681359|3
10681362|3
10681364|3
10681372|3
10681380|42
10681380|9
10681409|10
10681409|42
10681409|9
10681416|16
10681416|36
10681436|38
10681436|41
10681436|9
10681443|35
10681443|42
10681443|9
10681490|4
10681495|10
10681505|11
10681505|7
10681505|9
10681516|34
10681519|1
10681519|11
10681519|12
10681519|17
10681519|19
10681519|2
10681519|6
10681519|7
10681519|9
10681527|11
10681527|42
10681527|9
10681528|1
10681531|25
10681550|9
10681551|16
10681551|35
10681551|38
10681551|41
10681551|42
10681551|45
10681551|9
10681554|9
10681563|3
10681563|5
10681567|3
10681567|5
10681570|3
10681570|5
10681576|3
10681581|42
10681581|44
10681582|9
10681583|1
10681638|10
10681638|16
10681638|5
10681647|7
10681653|11
10681653|3
10681653|5
10681673|10
10681673|16
10681673|5
10681678|10
10681678|16
10681678|5
10681681|3
10681685|10
10681685|16
10681685|5
10681691|10
10681691|16
10681691|5
10681693|10
10681693|16
10681693|5
10681701|10
10681701|16
10681701|5
10681709|3
10681724|12
10681728|10
10681728|11
10681728|21
10681728|42
10681728|9
10681744|3
10681744|5
10681748|10
10681748|16
10681748|5
10681752|10
10681752|16
10681752|5
10681754|10
10681754|16
10681754|5
10681756|10
10681756|16
10681756|5
10681758|10
10681758|16
10681758|5
10681760|10
10681760|16
10681760|5
10681762|10
10681762|16
10681762|5
10681767|10
10681767|16
10681767|5
10681773|9
10681790|1
10681794|3
10681794|5
10681798|1
10681798|16
10681803|1
10681803|16
10681808|9
10681820|1
10681842|12
10681842|7
10681844|5
10681849|9
10681855|12
10681855|7
10681872|28
10681872|41
10681872|9
10681889|35
10681889|42
10681889|44
10681893|3
10681897|16
10681897|35
10681897|41
10681897|9
10681898|10
10681901|14
10681901|18
10681901|25
10681901|40
10681901|42
10681903|14
10681903|18
10681903|25
10681903|40
10681903|42
10681922|20
10681922|6
10681922|8
10681924|28
10681924|41
10681924|9
10681931|10
10681967|9
10681974|16
10681974|42
10681974|9
10682001|36
10682001|42
10682001|9
10682003|9
10682010|33
10682036|3
10682040|34
10682041|5
10682054|2
10682056|28
10682056|41
10682056|9
10682059|12
10682064|5
10682071|5
10682091|16
10682091|35
10682091|44
10682096|28
10682096|41
10682096|9
10682107|5
10682150|3
10682152|35
10682152|36
10682152|37
10682152|38
10682152|41
10682152|42
10682152|9
10682162|12
10682162|37
10682172|11
10682172|37
10682172|7
10682172|9
10682178|35
10682178|38
10682178|41
10682178|42
10682178|45
10682178|9
10682182|35
10682182|38
10682182|41
10682182|42
10682182|45
10682182|9
10682183|3
10682200|5
10682204|11
10682204|9
10682214|11
10682214|9
10682217|19
10682217|6
10682217|7
10682327|10
10682327|11
10682327|7
10682327|9
10682331|9
10682338|41
10682338|42
10682338|44
10682340|5
10682352|1
10682365|12
10682365|6
10682368|28
10682370|11
10682377|16
10682377|7
10682387|11
10682387|12
10682387|35
10682387|39
10682387|7
10682387|9
10682389|1
10682389|5
10682435|12
10682435|37
10682435|39
10682435|6
10682435|7
10682435|9
10682438|9
10682440|14
10682451|10
10682454|3
10682458|5
10682459|10
10682465|42
10682465|9
10682472|42
10682472|9
10682475|35
10682475|39
10682478|38
10682478|41
10682478|9
10682494|35
10682494|38
10682494|41
10682494|42
10682494|45
10682494|9
10682496|12
10682496|16
10682496|41
10682504|5
10682508|5
10682511|41
10682511|42
10682511|9
10682515|9
10682518|12
10682526|3
10682529|2
10682529|3
10682548|21
10682548|3
10682548|5
10682550|21
10682550|3
10682550|5
10682562|4
10682585|5
10682622|37
10682622|42
10682622|9
10682669|42
10682669|9
10682679|5
10682684|9
10682697|1
10682697|7
10682697|8
10682699|36
10682699|42
10682699|9
10682704|28
10682704|41
10682704|9
10682715|10
10682729|37
10682729|41
10682729|42
10682729|45
10682729|9
10682746|7
10682750|7
10682752|7
10682755|7
10682758|7
10682764|16
10682764|7
10682764|9
10682766|24
10682782|35
10682782|39
10682782|41
10682785|10
10682785|35
10682785|41
10682785|42
10682785|44
10682785|5
10682790|16
10682790|41
10682790|9
10682791|9
10682795|3
10682799|16
10682799|41
10682799|9
10682801|32
10682802|16
10682802|41
10682802|9
10682806|16
10682806|42
10682806|9
10682811|35
10682811|36
10682811|38
10682811|42
10682811|9
10682821|32
10682824|34
10682832|34
10682835|34
10682842|34
10682846|5
10682847|34
10682850|5
10682852|5
10682861|5
10682867|5
10682868|1
10682868|2
10682871|5
10682878|21
10682878|3
10682883|35
10682883|41
10682883|42
10682883|45
10682886|5
10682890|28
10682890|41
10682890|9
10682894|5
10682899|5
10682900|35
10682900|41
10682900|42
10682900|45
10682906|5
10682907|9
10682908|5
10682911|5
10682915|16
10682915|41
10682915|9
10682950|12
10682982|11
10682982|14
10682982|16
10682982|18
10682982|21
10682982|24
10682982|25
10682982|27
10682982|28
10682982|39
10682982|9
10682994|11
10682994|14
10682994|16
10682994|18
10682994|21
10682994|24
10682994|25
10682994|27
10682994|28
10682994|39
10682994|9
10682997|5
10683010|5
10683011|5
10683015|5
10683016|6
10683021|5
10683025|5
10683032|42
10683032|9
10683040|32
10683066|35
10683066|36
10683068|28
10683068|35
10683068|38
10683068|41
10683068|9
10683072|9
10683073|30
10683076|9
10683082|9
10683086|9
10683096|42
10683096|9
10683098|6
10683098|9
10683100|9
10683101|12
10683106|11
10683106|37
10683106|7
10683106|9
10683112|12
10683113|11
10683113|37
10683113|7
10683113|9
10683134|10
10683137|41
10683137|44
10683151|33
10683171|28
10683175|5
10683176|5
10683184|9
10683185|9
10683187|16
10683187|41
10683187|45
10683187|9
10683193|33
10683206|7
10683206|8
10683212|3
10683216|9
10683219|9
10683222|9
10683231|9
10683246|9
10683252|9
10683275|32
10683279|16
10683279|35
10683279|41
10683279|9
10683281|28
10683313|17
10683314|17
10683334|35
10683334|38
10683342|25
10683366|42
10683366|44
10683366|5
10683390|3
10683411|9
10683412|20
10683412|7
10683414|9
10683418|9
10683432|3
10683437|9
10683446|11
10683446|7
10683446|9
10683448|11
10683448|7
10683448|9
10683450|11
10683450|7
10683450|9
10683454|11
10683454|7
10683454|9
10683456|5
10683460|10
10683466|3
10683474|7
10683490|9
10683500|1
10683502|5
10683506|1
10683515|10
10683515|5
10683517|21
10683517|33
10683523|12
10683526|5
10683542|5
10683544|12
10683544|18
10683544|21
10683544|25
10683544|36
10683544|37
10683544|39
10683544|40
10683544|42
10683544|44
10683544|7
10683544|9
10683548|5
10683551|35
10683551|38
10683551|44
10683551|9
10683554|10
10683564|5
10683568|9
10683571|35
10683571|37
10683571|39
10683571|4
10683571|40
10683571|42
10683571|7
10683576|10
10683598|3
10683603|3
10683603|35
10683603|9
10683620|28
10683620|41
10683620|9
10683648|9
10683655|35
10683655|37
10683655|39
10683655|40
10683655|42
10683680|38
10683680|41
10683680|42
10683680|9
10683694|32
10683722|10
10683722|25
10683722|3
10683722|35
10683722|44
10683722|5
10683728|18
10683728|22
10683728|25
10683728|28
10683728|9
10683731|7
10683731|8
10683731|9
10683742|9
10683745|9
10683782|32
10683785|16
10683785|44
10683786|9
10683792|16
10683792|42
10683792|44
10683792|9
10683798|10
10683800|37
10683800|42
10683800|6
10683800|7
10683800|9
10683803|37
10683803|42
10683803|6
10683803|7
10683803|9
10683811|37
10683811|42
10683811|6
10683811|7
10683811|9
10683850|30
10683867|7
10683869|7
10683874|11
10683874|7
10683876|12
10683876|9
10683893|5
10683894|23
10683894|24
10683894|25
10683908|1
10683908|5
10683915|5
10683926|5
10683970|41
10683975|36
10683979|10
10683981|16
10683981|41
10683981|9
10683999|34
10684007|34
10684014|28
10684019|42
10684019|9
10684024|11
10684024|12
10684024|14
10684024|16
10684024|18
10684024|20
10684024|21
10684024|24
10684024|25
10684024|27
10684024|28
10684024|29
10684024|3
10684024|30
10684024|32
10684024|33
10684024|34
10684024|35
10684024|38
10684024|39
10684024|4
10684024|41
10684024|43
10684024|44
10684024|8
10684024|9
10684028|1
10684031|16
10684031|41
10684031|42
10684031|9
10684039|11
10684039|12
10684039|14
10684039|16
10684039|18
10684039|20
10684039|21
10684039|24
10684039|25
10684039|27
10684039|28
10684039|29
10684039|3
10684039|30
10684039|32
10684039|33
10684039|34
10684039|35
10684039|38
10684039|39
10684039|4
10684039|41
10684039|43
10684039|44
10684039|8
10684039|9
10684042|11
10684042|12
10684042|14
10684042|16
10684042|18
10684042|20
10684042|21
10684042|24
10684042|25
10684042|27
10684042|28
10684042|29
10684042|3
10684042|30
10684042|32
10684042|33
10684042|34
10684042|35
10684042|38
10684042|39
10684042|4
10684042|41
10684042|43
10684042|44
10684042|8
10684042|9
10684046|11
10684046|12
10684046|14
10684046|16
10684046|18
10684046|20
10684046|21
10684046|24
10684046|25
10684046|27
10684046|28
10684046|29
10684046|3
10684046|30
10684046|32
10684046|33
10684046|34
10684046|35
10684046|38
10684046|39
10684046|4
10684046|41
10684046|43
10684046|44
10684046|8
10684046|9
10684050|3
10684116|33
10684126|1
10684126|2
10684126|42
10684134|1
10684134|2
10684134|42
10684149|10
10684149|34
10684149|5
10684149|9
10684161|5
10684177|41
10684177|9
10684213|35
10684213|42
10684215|35
10684215|41
10684217|42
10684217|9
10684222|19
10684226|42
10684226|9
10684232|5
10684245|11
10684245|7
10684245|9
10684260|1
10684263|1
10684264|3
10684270|5
10684278|41
10684278|45
10684278|9
10684279|35
10684279|38
10684279|41
10684279|42
10684279|9
10684281|35
10684281|9
10684300|28
10684312|35
10684312|37
10684312|38
10684312|39
10684312|42
10684312|43
10684312|9
10684330|9
10684337|12
10684337|39
10684337|42
10684337|9
10684340|35
10684340|41
10684340|9
10684344|16
10684344|25
10684344|28
10684345|16
10684345|36
10684345|9
10684346|35
10684346|41
10684346|9
10684348|16
10684348|25
10684348|28
10684349|9
10684354|1
10684354|3
10684354|42
10684366|35
10684366|41
10684366|9
10684369|16
10684369|25
10684369|28
10684371|16
10684371|25
10684371|28
10684373|35
10684373|41
10684373|9
10684374|16
10684374|25
10684374|28
10684375|35
10684375|41
10684375|9
10684378|35
10684378|41
10684378|9
10684379|16
10684379|25
10684379|28
10684381|35
10684381|41
10684381|9
10684383|16
10684383|25
10684383|28
10684407|9
10684410|1
10684410|5
10684420|28
10684420|41
10684420|9
10684423|28
10684423|41
10684423|9
10684439|1
10684439|3
10684461|3
10684482|10
10684483|1
10684483|10
10684483|11
10684483|42
10684483|7
10684483|9
10684487|1
10684487|10
10684487|11
10684487|42
10684487|7
10684487|9
10684492|38
10684492|42
10684492|9
10684493|9
10684507|29
10684507|3
10684507|30
10684507|32
10684522|2
10684540|3
10684583|38
10684583|42
10684583|9
10684591|35
10684591|38
10684591|42
10684591|9
10684606|28
10684606|41
10684606|9
10684611|28
10684611|41
10684611|9
10684616|9
10684620|14
10684634|7
10684634|8
10684639|1
10684639|3
10684640|9
10684646|9
10684652|9
10684663|7
10684663|8
10684668|1
10684668|3
10684670|1
10684670|16
10684670|2
10684670|3
10684677|16
10684677|5
10684688|11
10684720|36
10684720|38
10684720|9
10684725|9
10684739|11
10684765|39
10684765|4
10684765|40
10684787|35
10684788|12
10684810|3
10684869|3
10684871|3
